0	40	A	41	and , uh , I live in motor home , by the way , I 'm , uh , an R V , full time R V -er , and it 's , it 's such a pleasure to come home at night and you can see her smiling from ear to ear , she 's so happy to see me .	CC , UH , PRP VBP IN NN NN , IN DT NN , PRP VBP , UH , DT NN NN , GW ^RB NN NN NN , CC PRP BES , PRP BES PDT DT NN TO VB NN IN NN CC PRP MD VB PRP$ VBG IN NN IN NN , PRP BES RB JJ TO VB PRP .
0	41	B	42	Yeah , definitely .	UH , UH .
0	42	A	43	And , uh , I do n't know if you get that kind of greeting or not .	CC , UH , PRP VBP RB VB IN PRP VBP DT NN IN NN CC RB .
0	43	B	44	Yeah , I can honestly say we do , uh , we , uh , just recently put a security system in our house and so now , uh , in order to , uh , to accommodate the motion detectors we have to keep her , uh , uh , locked up in the , the master bedroom during the day and then she 's got the , the bedroom and the bathroom to , for free run during the day but ,	UH , PRP MD RB VB PRP VBP , UH , PRP , UH , RB RB VBD DT NN NN IN PRP$ NN CC RB RB , UH , IN NN TO , UH , TO VB DT NN NNS PRP VBP TO VB PRP$ , UH , UH , VBN RP IN DT , DT NN NN IN DT NN CC RB PRP HVS VBN DT , DT NN CC DT NN IN , IN JJ NN IN DT NN CC ,
0	44	A	45	Uh-huh .	UH .
0	45	B	46	we 've always got , uh , got a nose and tongue pressed up against the window when we come walking up to the front door .	PRP VBP RB VBN , UH , VBN DT NN CC NN VBN IN IN DT NN WRB PRP VBP VBG IN IN DT JJ NN .
0	46	A	47	.	.
0	47	B	48	She 's definitely ready to get out and run around .	PRP BES RB JJ TO VB RB CC VB RB .
0	48	A	49	Well my dog 's an outdoor type , she does not like to be indoors .	UH PRP$ NN BES DT JJ NN , PRP VBZ RB VB TO VB RB .
0	49	B	50	Really .	UH .
0	50	A	51	Uh , she 'd rather sle , sleep outside on the , the cold ground at night .	UH , PRP MD RB VB , VB RB IN DT , DT JJ NN IN NN .
0	51	B	52	Oh wow .	UH UH .
0	52	A	53	But , uh , I do make her come in .	CC , UH , PRP VBP VB PRP$ VB RB .
0	53	B	54	Yeah .	UH .
0	54	A	55	And I feed her indoors , that 's to lure her in , but during the day I have her on a , uh , on a leash ,	CC PRP VBP PRP$ RB , DT BES TO VB PRP RB , CC IN DT NN PRP VBP PRP IN DT , UH , IN DT NN ,
0	55	B	56	Okay .	UH .
0	56	A	57	which is , uh , on sort of a run . I have a , a thirty foot cable ,	WDT VBZ , UH , IN RB RB DT NN . PRP VBP DT , DT CD NN NN ,
0	57	B	58	Okay .	UH .
0	58	A	59	running from one stake to another , and then attached to that is a , uh , twelve foot leash ,	VBG IN CD NN IN DT , CC RB VBN IN DT VBZ DT , UH , CD NN NN ,
0	59	B	60	Okay .	UH .
0	60	A	61	so she can cover quite an area .	RB PRP MD VB PDT DT NN .
0	61	B	62	Most definitely .	JJS RB .
0	62	A	63	And , uh , she 's the best , uh , burglar alarm going .	CC , UH , PRP BES DT JJS , UH , NN NN VBG .
0	63	B	64	Yeah , yeah , yeah that 's , uh , definite security involved in , uh , in a dog like that .	UH , UH , UH DT BES , UH , JJ NN VBN IN , UH , IN DT NN IN DT .
0	64	A	65	Oh , yeah , she , uh , it 's the strangest thing , though , uh , children , no matter how strange they are , or how new they might be can walk , uh , right up to her ,	UH , UH , PRP , UH , PRP BES DT JJS NN , RB , UH , NNS , DT NN WRB JJ PRP VBP , CC WRB JJ PRP MD VB MD VB , UH , RB IN IN PRP$ ,
0	65	B	66	Uh-huh .	UH .
0	66	A	67	but adults , if they 're strange to her , or , or they look suspicious or something , boy she acts like she wants to chew their leg off .	CC NNS , IN PRP VBP JJ IN PRP$ , CC , CC PRP VBP JJ CC NN , UH PRP VBZ IN PRP VBZ TO VB PRP$ NN RP .
0	67	B	68	Wow .	UH .
0	68	A	69	And I have not discovered yet where the , the line is between children and adults .	CC PRP VBP RB VBN RB WRB DT , DT NN VBZ IN NNS CC NNS .
0	69	B	70	Yeah , that 's interesting .	UH , DT BES JJ .
0	70	A	71	But , uh , she is a great comfort to me .	CC , UH , PRP VBZ DT JJ NN IN PRP .
0	71	B	72	Yeah , I know our dog has had , uh , some different reactions , she 's never really been around children and , uh , if , if the child is , is pretty straight forward , um , she 's fine . If , if a child is a little intimidated , she 'll jump around and , and yip and bark quite a bit , and if the child gets scared , uh , she 's still trying to play , but she does n't completely understand what 's going on and we 've had a little confusion with , with , uh , with younger kids .	UH , PRP VBP PRP$ NN VBZ VBN , UH , DT JJ NNS , PRP HVS RB RB VBN IN NNS CC , UH , IN , IN DT NN VBZ , VBZ RB GW ^JJ , UH , PRP BES JJ . IN , IN DT NN VBZ DT RB JJ , PRP MD VB RB CC , CC VB CC VB PDT DT NN , CC IN DT NN VBZ JJ , UH , PRP BES RB VBG TO VB , CC PRP VBZ RB RB VB WP BES VBG RP CC PRP VBP VBN DT JJ NN IN , IN , UH , IN JJR NNS .
0	72	A	73	Uh-huh .	UH .
0	73	B	74	But , uh , you know , that 's , it 's a matter of exposure really . Um , we , uh , took her home to , uh , my family 's place in South Dakota , and she was the one that was intimidated then . There was about seven kids ranging from about , uh , three years to ten years running around the house all at one time ,	CC , UH , PRP VBP , DT BES , PRP BES DT NN IN NN RB . UH , PRP , UH , VBD PRP$ NN IN , UH , PRP$ NN POS NN IN NNP NNP , CC PRP VBD DT NN WDT VBD JJ RB . RB VBD RB CD NNS VBG IN RB , UH , CD NNS IN CD NNS VBG IN DT NN RB IN CD NN ,
0	74	A	75	Oh , uh-huh .	UH , UH .
0	75	B	76	you know come to visit Grandpa and Grandma and , the dog kind of , kind of felt out of place then because she was , she was being fed , and everything else from all directions . She really did n't know how to handle herself .	PRP VBP VB TO VB NNP CC NNP CC , DT NN RB RB , RB RB VBD IN IN NN RB IN PRP VBD , PRP VBD VBG VBN , CC NN RB IN DT NNS . PRP RB VBD RB VB WRB TO VB PRP .
0	76	A	77	You mean she did n't appreciate all that attention .	PRP VBP PRP VBD RB VB PDT DT NN .
0	77	B	78	She really did , she just , uh , she , she was alm- , she was just inundated with , with all the attention . Uh , she , she kind of , she kind of sat and MUMBLEx it all in for a little while and then she 'd go get back in and try to play and , and what not , but , uh , it was , it was just such a , such a new experience for her . She 's only been around one and , and sometimes two people at the most so , uh .	PRP RB VBD , PRP RB , UH , PRP , PRP VBD XX , PRP VBD RB VBN IN , IN PDT DT NN . UH , PRP , PRP RB RB , PRP RB RB VBD CC XX PRP DT RB IN DT JJ IN CC RB PRP MD VB VB RB RB CC VB TO VB CC , CC WP RB , CC , UH , PRP VBD , PRP VBD RB PDT DT , JJ DT JJ NN IN PRP$ . PRP HVS RB VBN RB CD CC , CC RB CD NNS IN DT RBS RB , UH .
0	78	A	79	Uh-huh . What 's her name by the way ?	UH . WP BES PRP$ NN IN DT NN .
0	79	B	80	Uh , pardon ?	UH , UH .
0	80	A	81	What , what do you call the dog ?	WP , WP VBP PRP VB DT NN .
0	81	B	82	Oh , it 's , uh , Mitzi .	UH , PRP BES , UH , NNP .
0	82	A	83	Mitzi .	NNP .
0	83	B	84	Yeah .	UH .
0	84	A	85	Mine is Gin .	PRP VBZ NNP .
0	85	B	86	Oh , okay .	UH , UH .
0	86	A	87	As in , uh , martini .	IN IN , UH , NN .
0	87	B	88	Yeah .	UH .
0	88	A	89	Actually , it 's Gin two .	UH , PRP BES NNP CD .
0	89	B	90	I , I see .	PRP , PRP VBP .
0	90	A	91	Because , uh , when I was a teenager , in high school , I had Gin one , but then when I went out in the world , I could n't take her with me .	IN , UH , WRB PRP VBD DT NN , IN JJ NN , PRP VBD NNP CD , CC RB WRB PRP VBD IN IN DT NN , PRP MD RB VB PRP IN PRP .
0	91	B	92	Yeah , yeah , yeah , I had , uh , a similar , uh , experience . I , I grew up on a farm so I always had , uh , outdoor pets and ,	UH , UH , UH , PRP VBD , UH , DT JJ , UH , NN . PRP , PRP VBD RP IN DT NN RB PRP RB VBD , UH , JJ NNS CC ,
0	92	A	93	Uh-huh .	UH .
0	93	B	94	uh , the dog I had when I moved to Dallas about five years ago was a , uh , Springer Spaniel , black Lab cross . And he was a real , a real lovable type ,	UH , DT NN PRP VBD WRB PRP VBD IN NNP RB CD NNS RB VBD DT , UH , NNP NNP , JJ NNP NN . CC PRP VBD DT RB , DT RB JJ NN ,
0	94	A	95	Oh yeah .	UH UH .
0	95	B	96	but , uh , definitely not an apartment type animal so he , uh , he had to stay home .	CC , UH , RB RB DT NN NN NN RB PRP , UH , PRP VBD TO VB NN .
0	96	A	97	Oh , what a shame .	UH , WP DT NN .
0	97	B	98	Yeah , yeah , it really was . He , uh , apparently had a tough time with it for a little while and then he , he got , he came to accept the fact that Mom and Dad were his company from then on , but , uh .	UH , UH , PRP RB VBD . PRP , UH , RB VBD DT JJ NN IN PRP IN DT JJ IN CC RB PRP , PRP VBD , PRP VBD TO VB DT NN DT NNP CC NNP VBD PRP$ NN IN RB RB , CC , UH .
0	98	A	99	Uh-huh , oh well .	UH , UH UH .
0	99	B	100	Yeah .	UH .
0	100	A	101	Well Randy , we 've just about used up our time here ,	UH UH , PRP VBP RB IN VBN RP PRP$ NN RB ,
0	101	B	102	Okay .	UH .
0	102	A	103	and I must say it was interesting .	CC PRP MD VB PRP VBD JJ .
0	103	B	104	Most definitely .	JJS RB .
0	104	A	105	I enjoyed talking about pets with you .	PRP VBD VBG IN NNS IN PRP .
0	105	B	106	Well that 's great .	UH DT BES JJ .
0	106	A	107	Maybe we 'll get together again in the future .	RB PRP MD VB RB RB IN DT NN .
0	107	B	108	That sounds real good .	DT VBZ RB JJ .
0	108	A	109	Take care now .	VB NN RB .
0	109	B	110	You too .	PRP RB .
0	110	A	111	Bye .	UH .
1	0	A	1	Yes , um , I was wondering whether you were in favor of statehood , independence , or the status quo for Puerto Rico .	UH , UH , PRP VBD VBG IN PRP VBD IN NN IN NN , NN , CC DT NN FW IN NNP NNP .
1	1	B	2	I was a resident , although very young of the sta- , of what is now the state of Alaska in nineteen fifty-nine when Alaska stopped being a territory and became a state . Uh , so I guess I have a left over positive feeling about the question even though I do n't know very much about Puerto Rico . Uh , I know that all the things that happened , relative to that territory in Alaska have been very positive , uh , and I have a suspicion that , that I believe that a , the statehood is a good idea whenever you have a territory the size of Puerto Rico one ought either to make it a full-fledged state or , or let it go , one or the other . What is your situation ?	PRP VBD DT NN , IN JJ NN IN DT NN , IN WP VBZ RB DT NN IN NNP IN CD CD WRB NNP VBD VBG DT NN CC VBD DT NN . UH , RB PRP VBP PRP VBP DT VB IN JJ NN IN DT NN RB IN PRP VBP RB VB RB RB IN NNP NNP . UH , PRP VBP IN PDT DT NNS WDT VBD , JJ IN DT NN IN NNP VBP VBN RB JJ , UH , CC PRP VBP DT NN IN , IN PRP VBP IN DT , DT NN VBZ DT JJ NN WRB PRP VBP DT NN DT NN IN NNP NNP PRP MD DT TO VB PRP DT JJ NN CC , CC VB PRP VB , CD CC DT NN . WP VBZ PRP$ NN .
1	2	A	3	Well , I 'm , I guess I do n't have su- , such close experience with , with , um , an area becoming a state as you do . Um , my concern is the economy because as I understand it Puerto Rico has a very low sta- , uh , standard of living or at least , um , annual average income . Um , part of this I suppose is justified in , in that the climate they do n't need , perhaps , the heating and the housing that some of the more northern territories need . However , in that case , I guess I would favor status quo . I have been to Puerto Rico and , and found it very , very interesting . I did Peace Corps training there .	UH , PRP VBP , PRP VBP PRP VBP RB VB XX , JJ JJ NN IN , IN , UH , DT NN VBG DT NN IN PRP VBP . UH , PRP$ NN VBZ DT NN IN IN PRP VBP PRP NNP NNP VBZ DT RB JJ XX , UH , NN IN VBG CC IN JJS , UH , JJ JJ NN . UH , NN IN DT PRP VBP VBZ JJ IN , IN DT DT NN PRP VBP RB VB , RB , DT NN CC DT NN IN DT IN DT RBR JJ NNS VBP . RB , IN DT NN , PRP VBP PRP MD VB NN FW . PRP VBP VBN IN NNP NNP CC , CC VBD PRP RB , RB JJ . PRP VBD NNP NNP NN RB .
1	3	B	4	Oh that 's very interesting .	UH DT BES RB JJ .
1	4	A	5	And so , um , you know , I saw it , also as a young student and , and it was very foreign in a certain sense , although I had grown up in California and so the Spanish was no problem . Um , it was , it was , you know , very lovely and , and the people seemed very friendly and , and nice . I have , actually , I work with , uh , a girl from Puerto Rico and , I guess I have never thought to ask her what she favors , um .	CC RB , UH , PRP VBP , PRP VBD PRP , RB IN DT JJ NN CC , CC PRP VBD RB JJ IN DT JJ NN , IN PRP VBD VBN RP IN NNP CC RB DT JJ VBD DT NN . UH , PRP VBD , PRP VBD , PRP VBP , RB JJ CC , CC DT NNS VBD RB JJ CC , CC JJ . PRP VBP , UH , PRP VBP IN , UH , DT NN IN NNP NNP CC , PRP VBP PRP VBP RB VBN TO VB PRP$ WP PRP VBZ , UH .
1	5	B	6	Your concern on the economy was one in terms of , if it became a state would that put even more pressures on , on Puerto Rico , or pressures on the U . S . in terms of aid or ,	PRP$ NN IN DT NN VBD CD IN NNS IN , IN PRP VBD DT NN MD DT VB RB JJR NNS IN , IN NNP NNP , CC NNS IN DT NNP . NNP . IN NNS IN NN CC ,
1	6	A	7	Well probably more on , in terms of the U . S . Um , you know , I 'm , I 'm not quite sure how the U . S . copes with this sort of thing . I 've live abro- , abroad most of my life , so , I guess I , I 've been very cut off . I lived actually in Lebanon , so , I was very cut off from the , the press as I , you know , and be , was becoming an adult . So , I do n't know how the U . S . would cope with , uh , a new state that is so very , very poor .	UH RB JJR IN , IN NNS IN DT NNP . NNP . UH , PRP VBP , PRP VBP , PRP VBP RB RB JJ WRB DT NNP . NNP . VBZ IN DT NN IN NN . PRP VBP VB RB , RB RBS IN PRP$ NN , RB , PRP VBP PRP , PRP VBP VBN RB VB RP . PRP VBD UH IN NNP , RB , PRP VBD RB VB RP IN DT , DT NN IN PRP , PRP VBP , CC VB , VBD VBG DT NN . RB , PRP VBP RB VB WRB DT NNP . NNP . MD VB IN , UH , DT JJ NN WDT VBZ RB RB , RB JJ .
1	7	B	8	Uh-huh .	UH .
1	8	A	9	Um , I guess , you know , we 'd have a lot of aid , if , if you consider the inner cities of like New York and , and how much aid it needs . I suppose the whole country , or the whole , um , new state would require such aid .	UH , PRP VBP , PRP VBP , PRP MD VB DT NN IN NN , IN , IN PRP VBP DT JJ NNS IN UH NNP NNP CC , CC WRB JJ NN PRP VBZ . PRP VBP DT JJ NN , CC DT NN , UH , JJ NN MD VB JJ NN .
1	9	B	10	I guess , um , we 're assuming that , that Puerto Rico would be per capita significantly more poor perhaps than , than say Mississippi or ,	PRP VBP , UH , PRP VBP VBG IN , IN NNP NNP MD VB IN NNS RB RBR JJ RB IN , IN UH NNP CC ,
1	10	A	11	I think so .	PRP VBP RB .
1	11	B	12	Okay , that 's something that , that I guess I have not much of an image of other than , than Puerto Rico as a tropical island and consequently large numbers of barefoot natives or something not in a perjuritive sense but in a , in a carefree sense , I guess . Although I 'm aware of the political problems and unrest , and , and also difficulties they have . Um , I do n't know whether state woul , statehood would improve their economy . I do n't , I do n't know that the ve- , the act of being a state would have any impact on , on them . Uh , I guess they would have the ability to do some taxing that they do n't have now . But of course if their economy is weak the- , there is not much of a base on which to tax . I do n't know if they suffer in a sense of income loss as being , since they are n't a state , whether there are monies that escape them so to speak because they are n't able to tax like a typical state would be . How do you feel , though , about , well I guess it 's to their advantage to be a territory , but , um , I wonder how have , having been in a territory but only as a young student and my parents were in the military at the time so they did n't have ready negative feelings about being in , in Alaska at the time since they voted absentee . I , I would imagine that it must be a little bit of a se- , feeling of second class citizenry , uh , to be in a territory that large and not being able to vote . The District of Columbia people , for instance are quite frustrated , I think , at times in their not having a Senate representative .	UH , DT BES NN WDT , WDT PRP VBP PRP VBP RB JJ IN DT NN IN JJ IN , IN NNP NNP IN DT JJ NN CC RB JJ NNS IN JJ NNS CC NN RB IN DT JJ NN CC IN DT , IN DT JJ NN , PRP VBP . IN PRP VBP JJ IN DT JJ NNS CC NN , CC , CC RB NNS PRP VBP . UH , PRP VBP RB VB IN NN MD , NN MD VB PRP$ NN . PRP VBP RB , PRP VBP RB VB IN DT XX , DT NN IN VBG DT NN MD VB DT NN IN , IN PRP . UH , PRP VBP PRP MD VB DT NN TO VB DT NN IN PRP VBP RB VB RB . CC IN NN IN PRP$ NN VBZ JJ EX , EX VBZ RB JJ IN DT NN IN WDT TO VB . PRP VBP RB VB IN PRP VBP IN DT NN IN NN NN IN VBG , IN PRP VBP RB DT NN , IN EX VBP NNS WDT VBP PRP RB TO VB IN PRP VBP RB JJ TO VB IN DT JJ NN MD VB . WRB VBP PRP VB , RB , IN , UH PRP VBP PRP BES IN PRP$ NN TO VB DT NN , CC , UH , PRP VBP WRB VBP , VBG VBN IN DT NN CC RB IN DT JJ NN CC PRP$ NNS VBD IN DT NN IN DT NN RB PRP VBD RB VB JJ JJ NNS IN VBG IN , IN NNP IN DT NN IN PRP VBD JJ . PRP , PRP MD VB IN PRP MD VB DT JJ NN IN DT XX , NN IN JJ NN NN , UH , TO VB IN DT NN RB JJ CC RB VBG JJ TO VB . DT NNP IN NNP NNS , IN NN VBP RB JJ , PRP VBP , IN NNS IN PRP$ RB VBG DT NNP NN .
1	12	A	13	Uh-huh . Yeah , those , are good points , um , which obviously I had never thought about . Uh , I do n't know , uh , I suppose they also , not being a state are probably freer to determine their own , um , ways of life than they would if , if , I 'm trying to think exactly what is imposed if they would become a state versus a territory .	UH . UH , DT , VBP JJ NNS , UH , WDT RB PRP VBD RB VBN RB . UH , PRP VBP RB VB , UH , PRP VBP PRP RB , RB VBG DT NN VBP RB JJR TO VB PRP$ JJ , UH , NNS IN NN IN PRP MD IN , IN , PRP VBP VBG TO VB RB WP VBZ VBN IN PRP MD VB DT NN IN DT NN .
1	13	B	14	Uh-huh .	UH .
1	14	A	15	Perhaps compulsory education .	RB JJ NN .
1	15	B	16	Uh , I see what you mean , so that ,	UH , PRP VBP WP PRP VBP , IN IN ,
1	16	A	17	Um , and taxes .	UH , CC NNS .
1	17	B	18	Yeah , taxes would undoubtedly be occurring . Uh , there , I do n't know , I do n't even understand exactly how taxes are handled in a territorial situation . Um , frequently the laws in a territory are , are in some ways as stringent as they are in other states , I , and I 'm thinking in terms of education . But then again each state sets its own and I do n't know how a territorial governor takes care of something like Puerto Rico . Um , it 's interesting because I have n't thought of them in terms of the problems relative to , uh , economy , uh , I had thought of it more in terms of political , uh , realization and I guess I had automatically made the assumption that , gee , anyone would rather be a state of the U . S . than an independent country so ,	UH , NNS MD RB VB VBG . UH , EX , PRP VBP RB VB , PRP VBP RB RB VB RB WRB NNS VBP VBN IN DT JJ NN . UH , RB DT NNS IN DT NN VBP , VBP IN DT NNS RB JJ IN PRP VBP IN JJ NNS , PRP , CC PRP VBP VBG IN NNS IN NN . CC RB RB DT NN VBZ PRP$ JJ CC PRP VBP RB VB WRB DT JJ NN VBZ NN IN NN IN NNP NNP . UH , PRP BES JJ IN PRP VBP RB VBN IN PRP IN NNS IN DT NNS JJ IN , UH , NN , UH , PRP VBD VBN IN PRP JJR IN NNS IN JJ , UH , NN CC PRP VBP PRP VBD RB VBN DT NN IN , UH , NN MD RB VB DT NN IN DT NNP . NNP . IN DT JJ NN RB ,
1	18	A	19	Uh-huh . Well , well actually I thin , one , one thing that I remember hearing in the news the past couple weeks that might be significant is that they 've recently voted that Spanish is the official language , which I always assumed it was anyway . So , if they 've just taken such action , it would seem to indicate to me either they 're doing it because they 're afraid they might become a state and want to declare this before they become a state , or maybe because they do n't want to become a state for fear of losing the Spanish , or Hispanic heritage .	UH . UH , UH UH PRP VBP , CD , CD NN WDT PRP VBP VBG IN DT NN DT JJ NN NNS WDT MD VB JJ VBZ IN PRP VBP RB VBD IN JJ VBZ DT JJ NN , WDT PRP RB VBD PRP VBD RB . RB , IN PRP VBP RB VBN JJ NN , PRP MD VB TO VB IN PRP DT PRP VBP VBG PRP IN PRP VBP JJ PRP MD VB DT NN CC VBP TO VB DT IN PRP VBP DT NN , CC RB IN PRP VBP RB VB TO VB DT NN IN NN IN VBG DT JJ , CC JJ NN .
1	19	B	20	Uh-huh , well that 's interesting too . Well it sounds as though you are in favor of , uh , status quo .	UH , UH DT BES JJ RB . UH PRP VBZ IN IN PRP VBP IN NN IN , UH , NN FW .
1	20	A	21	I , I believe I would probably tend towards that .	PRP , PRP VBP PRP MD RB VB IN DT .
1	21	B	22	And I think , uh , having listened to you relative to the economy thing , I think if I were being forced to make a decision I would plead ignorance and wait to do more research before picking one of these . So I 'm ul- , I guess I 'm ultimately in favor of status quo also at this point ,	CC PRP VBP , UH , VBG VBN IN PRP JJ IN DT NN NN , PRP VBP IN PRP VBD VBG VBN TO VB DT NN PRP MD VB NN CC VB TO VB JJR NN IN VBG CD IN DT . RB PRP VBP RB , PRP VBP PRP VBP RB IN NN IN NN FW RB IN DT NN ,
1	22	A	23	Well that 's interesting .	UH DT BES JJ .
1	23	B	24	leaning towards the statehood .	VBG IN DT NN .
1	24	A	25	Right . What about if , if , um , they demanded to have Spanish as the official language as a condition for statehood .	UH . WP IN IN , IN , UH , PRP VBD TO VB JJ IN DT JJ NN IN DT NN IN NN .
1	25	B	26	I think I would be troubled , I suspect , I believe that any of our states , and I , constitutionally I do n't think there are any prescriptions abo- , against that decision even if Louisiana chose to go with Creole or something . Um , I do n't think there is any prohibitions . I would be bothered by that . I 'm , I 'm bothered by any tendency to resist what I think was one of America 's strengths and that 's the , the , the melting pot .	PRP VBP PRP MD VB JJ , PRP VBP , PRP VBP IN DT IN PRP$ NNS , CC PRP , RB PRP VBP RB VB EX VBP DT NNS XX , IN DT NN RB IN NNP VBD TO VB IN NNP CC NN . UH , PRP VBP RB VB EX VBZ DT NNS . PRP MD VB JJ IN DT . PRP VBP , PRP VBP JJ IN DT NN TO VB WP PRP VBP VBD CD IN NNP POS NNS CC DT BES DT , DT , DT VBG NN .
1	26	A	27	Uh-huh .	UH .
1	27	B	28	Uh , I , I am particularly fond of a number of ethnic cuisines , but I 'm troubled by too close a clinging to , to the past and I 'm also realizing that , that a common language , I think , is the ultimate bond of a country .	UH , PRP , PRP VBP RB VB IN DT NN IN JJ NNS , CC PRP VBP JJ IN RB JJ DT VBG IN , IN DT NN CC PRP VBP RB VBG IN , IN DT JJ NN , PRP VBP , VBZ DT JJ NN IN DT NN .
1	28	A	29	Uh-huh .	UH .
